Event,Date,Nutaku Gold,DAY,Month,Revenue,Fecha,Juego
nc_spent,2025-03-18T14:42:34.836638Z,499.0,18/03/2025,marzo-2025,4.99,2025-03-18 14:42:34.836638+00:00,Proyecto Aurora
nc_spent,2025-03-18T17:45:55.116203Z,500.0,18/03/2025,marzo-2025,5.0,2025-03-18 17:45:55.116203+00:00,Proyecto Aurora
nc_spent,2025-03-18T17:46:18.744903Z,1000.0,18/03/2025,marzo-2025,10.0,2025-03-18 17:46:18.744903+00:00,Proyecto Aurora
nc_spent,2025-03-18T17:52:03.621172Z,2500.0,18/03/2025,marzo-2025,25.0,2025-03-18 17:52:03.621172+00:00,Proyecto Aurora
nc_spent,2025-03-18T18:54:26.906085Z,499.0,18/03/2025,marzo-2025,4.99,2025-03-18 18:54:26.906085+00:00,Proyecto Aurora
nc_spent,2025-03-18T19:10:43.612647Z,2500.0,18/03/2025,marzo-2025,25.0,2025-03-18 19:10:43.612647+00:00,Proyecto Aurora
nc_spent,2025-03-18T19:22:58.467508Z,500.0,18/03/2025,marzo-2025,5.0,2025-03-18 19:22:58.467508+00:00,Proyecto Aurora
nc_spent,2025-03-18T19:27:30.59385Z,1350.0,18/03/2025,marzo-2025,13.5,2025-03-18 19:27:30.593850+00:00,Proyecto Aurora
nc_spent,2025-03-18T19:27:39.921319Z,1350.0,18/03/2025,marzo-2025,13.5,2025-03-18 19:27:39.921319+00:00,Proyecto Aurora
nc_spent,2025-03-18T19:27:52.246891Z,1350.0,18/03/2025,marzo-2025,13.5,2025-03-18 19:27:52.246891+00:00,Proyecto Aurora
nc_spent,2025-03-18T19:28:03.575049Z,1350.0,18/03/2025,marzo-2025,13.5,2025-03-18 19:28:03.575049+00:00,Proyecto Aurora
nc_spent,2025-03-18T19:40:26.482271Z,2000.0,18/03/2025,marzo-2025,20.0,2025-03-18 19:40:26.482271+00:00,Proyecto Aurora
nc_spent,2025-03-18T22:31:04.180942Z,499.0,18/03/2025,marzo-2025,4.99,2025-03-18 22:31:04.180942+00:00,Proyecto Aurora
nc_spent,2025-03-18T22:31:32.697896Z,499.0,18/03/2025,marzo-2025,4.99,2025-03-18 22:31:32.697896+00:00,Proyecto Aurora
nc_spent,2025-03-18T22:31:42.266888Z,499.0,18/03/2025,marzo-2025,4.99,2025-03-18 22:31:42.266888+00:00,Proyecto Aurora
nc_spent,2025-03-18T22:31:56.717969Z,499.0,18/03/2025,marzo-2025,4.99,2025-03-18 22:31:56.717969+00:00,Proyecto Aurora
nc_spent,2025-03-19T00:39:17.807238Z,900.0,19/03/2025,marzo-2025,9.0,2025-03-19 00:39:17.807238+00:00,Proyecto Aurora
nc_spent,2025-03-19T01:06:49.726693Z,500.0,19/03/2025,marzo-2025,5.0,2025-03-19 01:06:49.726693+00:00,Proyecto Aurora
nc_spent,2025-03-19T01:09:26.877748Z,900.0,19/03/2025,marzo-2025,9.0,2025-03-19 01:09:26.877748+00:00,Proyecto Aurora
nc_spent,2025-03-19T01:09:39.306206Z,900.0,19/03/2025,marzo-2025,9.0,2025-03-19 01:09:39.306206+00:00,Proyecto Aurora
nc_spent,2025-03-19T01:09:52.919669Z,900.0,19/03/2025,marzo-2025,9.0,2025-03-19 01:09:52.919669+00:00,Proyecto Aurora
nc_spent,2025-03-19T01:10:05.216825Z,900.0,19/03/2025,marzo-2025,9.0,2025-03-19 01:10:05.216825+00:00,Proyecto Aurora
nc_spent,2025-03-19T01:10:18.544626Z,900.0,19/03/2025,marzo-2025,9.0,2025-03-19 01:10:18.544626+00:00,Proyecto Aurora
nc_spent,2025-03-19T02:36:54.380121Z,999.0,19/03/2025,marzo-2025,9.99,2025-03-19 02:36:54.380121+00:00,Proyecto Aurora
nc_spent,2025-03-19T02:39:13.669198Z,2000.0,19/03/2025,marzo-2025,20.0,2025-03-19 02:39:13.669198+00:00,Proyecto Aurora
nc_spent,2025-03-19T04:29:35.470688Z,100.0,19/03/2025,marzo-2025,1.0,2025-03-19 04:29:35.470688+00:00,Proyecto Aurora
nc_spent,2025-03-19T07:28:26.957944Z,1000.0,19/03/2025,marzo-2025,10.0,2025-03-19 07:28:26.957944+00:00,Proyecto Aurora
nc_spent,2025-03-19T08:17:08.988044Z,2000.0,19/03/2025,marzo-2025,20.0,2025-03-19 08:17:08.988044+00:00,Proyecto Aurora
nc_spent,2025-03-19T08:18:49.665403Z,499.0,19/03/2025,marzo-2025,4.99,2025-03-19 08:18:49.665403+00:00,Proyecto Aurora
nc_spent,2025-03-19T09:14:32.740805Z,100.0,19/03/2025,marzo-2025,1.0,2025-03-19 09:14:32.740805+00:00,Proyecto Aurora
nc_spent,2025-03-19T09:59:48.205911Z,1000.0,19/03/2025,marzo-2025,10.0,2025-03-19 09:59:48.205911+00:00,Proyecto Aurora
nc_spent,2025-03-19T10:16:11.227667Z,100.0,19/03/2025,marzo-2025,1.0,2025-03-19 10:16:11.227667+00:00,Proyecto Aurora
nc_spent,2025-03-19T11:26:55.550522Z,499.0,19/03/2025,marzo-2025,4.99,2025-03-19 11:26:55.550522+00:00,Proyecto Aurora
nc_spent,2025-03-19T11:39:00.860248Z,3999.0,19/03/2025,marzo-2025,39.99,2025-03-19 11:39:00.860248+00:00,Proyecto Aurora
nc_spent,2025-03-19T12:18:31.663065Z,500.0,19/03/2025,marzo-2025,5.0,2025-03-19 12:18:31.663065+00:00,Proyecto Aurora
nc_spent,2025-03-19T13:12:58.459885Z,5000.0,19/03/2025,marzo-2025,50.0,2025-03-19 13:12:58.459885+00:00,Proyecto Aurora
nc_spent,2025-03-19T14:44:00.322335Z,900.0,19/03/2025,marzo-2025,9.0,2025-03-19 14:44:00.322335+00:00,Proyecto Aurora
nc_spent,2025-03-19T14:45:54.663552Z,900.0,19/03/2025,marzo-2025,9.0,2025-03-19 14:45:54.663552+00:00,Proyecto Aurora
nc_spent,2025-03-19T14:46:05.680344Z,900.0,19/03/2025,marzo-2025,9.0,2025-03-19 14:46:05.680344+00:00,Proyecto Aurora
nc_spent,2025-03-19T16:53:21.220956Z,500.0,19/03/2025,marzo-2025,5.0,2025-03-19 16:53:21.220956+00:00,Proyecto Aurora
nc_spent,2025-03-19T17:58:23.248981Z,900.0,19/03/2025,marzo-2025,9.0,2025-03-19 17:58:23.248981+00:00,Proyecto Aurora
nc_spent,2025-03-19T18:48:23.374226Z,1000.0,19/03/2025,marzo-2025,10.0,2025-03-19 18:48:23.374226+00:00,Proyecto Aurora
nc_spent,2025-03-19T18:49:02.759232Z,499.0,19/03/2025,marzo-2025,4.99,2025-03-19 18:49:02.759232+00:00,Proyecto Aurora
nc_spent,2025-03-19T19:11:51.752128Z,5000.0,19/03/2025,marzo-2025,50.0,2025-03-19 19:11:51.752128+00:00,Proyecto Aurora
nc_spent,2025-03-19T20:02:38.427617Z,500.0,19/03/2025,marzo-2025,5.0,2025-03-19 20:02:38.427617+00:00,Proyecto Aurora
nc_spent,2025-03-19T21:25:40.033428Z,499.0,19/03/2025,marzo-2025,4.99,2025-03-19 21:25:40.033428+00:00,Proyecto Aurora
nc_spent,2025-03-19T22:20:05.736803Z,999.0,19/03/2025,marzo-2025,9.99,2025-03-19 22:20:05.736803+00:00,Proyecto Aurora
nc_spent,2025-03-19T23:14:08.156853Z,100.0,19/03/2025,marzo-2025,1.0,2025-03-19 23:14:08.156853+00:00,Proyecto Aurora
nc_spent,2025-03-19T23:16:48.342449Z,100.0,19/03/2025,marzo-2025,1.0,2025-03-19 23:16:48.342449+00:00,Proyecto Aurora
nc_spent,2025-03-20T00:15:15.425411Z,100.0,20/03/2025,marzo-2025,1.0,2025-03-20 00:15:15.425411+00:00,Proyecto Aurora
nc_spent,2025-03-20T02:13:40.053103Z,500.0,20/03/2025,marzo-2025,5.0,2025-03-20 02:13:40.053103+00:00,Proyecto Aurora
nc_spent,2025-03-20T03:58:48.712534Z,2000.0,20/03/2025,marzo-2025,20.0,2025-03-20 03:58:48.712534+00:00,Proyecto Aurora
nc_spent,2025-03-20T04:22:29.002954Z,1000.0,20/03/2025,marzo-2025,10.0,2025-03-20 04:22:29.002954+00:00,Proyecto Aurora
nc_spent,2025-03-20T06:59:37.987715Z,3999.0,20/03/2025,marzo-2025,39.99,2025-03-20 06:59:37.987715+00:00,Proyecto Aurora
nc_spent,2025-03-20T07:42:06.775095Z,500.0,20/03/2025,marzo-2025,5.0,2025-03-20 07:42:06.775095+00:00,Proyecto Aurora
nc_spent,2025-03-20T08:22:02.458549Z,900.0,20/03/2025,marzo-2025,9.0,2025-03-20 08:22:02.458549+00:00,Proyecto Aurora
nc_spent,2025-03-20T08:22:15.793963Z,900.0,20/03/2025,marzo-2025,9.0,2025-03-20 08:22:15.793963+00:00,Proyecto Aurora
nc_spent,2025-03-20T08:22:31.174314Z,900.0,20/03/2025,marzo-2025,9.0,2025-03-20 08:22:31.174314+00:00,Proyecto Aurora
nc_spent,2025-03-20T08:22:46.887265Z,1350.0,20/03/2025,marzo-2025,13.5,2025-03-20 08:22:46.887265+00:00,Proyecto Aurora
nc_spent,2025-03-20T08:23:01.355748Z,1350.0,20/03/2025,marzo-2025,13.5,2025-03-20 08:23:01.355748+00:00,Proyecto Aurora
nc_spent,2025-03-20T08:24:27.73759Z,1350.0,20/03/2025,marzo-2025,13.5,2025-03-20 08:24:27.737590+00:00,Proyecto Aurora
nc_spent,2025-03-20T08:24:41.215516Z,1350.0,20/03/2025,marzo-2025,13.5,2025-03-20 08:24:41.215516+00:00,Proyecto Aurora
nc_spent,2025-03-20T08:46:03.123923Z,1350.0,20/03/2025,marzo-2025,13.5,2025-03-20 08:46:03.123923+00:00,Proyecto Aurora
nc_spent,2025-03-20T08:46:20.089974Z,1350.0,20/03/2025,marzo-2025,13.5,2025-03-20 08:46:20.089974+00:00,Proyecto Aurora
nc_spent,2025-03-20T08:46:34.550675Z,1350.0,20/03/2025,marzo-2025,13.5,2025-03-20 08:46:34.550675+00:00,Proyecto Aurora
nc_spent,2025-03-20T08:46:55.763393Z,1350.0,20/03/2025,marzo-2025,13.5,2025-03-20 08:46:55.763393+00:00,Proyecto Aurora
nc_spent,2025-03-20T08:47:10.144049Z,1350.0,20/03/2025,marzo-2025,13.5,2025-03-20 08:47:10.144049+00:00,Proyecto Aurora
nc_spent,2025-03-20T08:47:23.515746Z,1350.0,20/03/2025,marzo-2025,13.5,2025-03-20 08:47:23.515746+00:00,Proyecto Aurora
nc_spent,2025-03-20T08:47:37.851214Z,1350.0,20/03/2025,marzo-2025,13.5,2025-03-20 08:47:37.851214+00:00,Proyecto Aurora
nc_spent,2025-03-20T08:53:53.780851Z,1350.0,20/03/2025,marzo-2025,13.5,2025-03-20 08:53:53.780851+00:00,Proyecto Aurora
nc_spent,2025-03-20T08:54:07.787166Z,1350.0,20/03/2025,marzo-2025,13.5,2025-03-20 08:54:07.787166+00:00,Proyecto Aurora
nc_spent,2025-03-20T08:54:21.124528Z,1350.0,20/03/2025,marzo-2025,13.5,2025-03-20 08:54:21.124528+00:00,Proyecto Aurora
nc_spent,2025-03-20T09:45:01.409264Z,999.0,20/03/2025,marzo-2025,9.99,2025-03-20 09:45:01.409264+00:00,Proyecto Aurora
nc_spent,2025-03-20T09:46:07.478961Z,999.0,20/03/2025,marzo-2025,9.99,2025-03-20 09:46:07.478961+00:00,Proyecto Aurora
nc_spent,2025-03-20T10:38:58.560967Z,500.0,20/03/2025,marzo-2025,5.0,2025-03-20 10:38:58.560967+00:00,Proyecto Aurora
nc_spent,2025-03-20T15:37:55.195348Z,500.0,20/03/2025,marzo-2025,5.0,2025-03-20 15:37:55.195348+00:00,Proyecto Aurora
nc_spent,2025-03-20T15:38:04.857809Z,500.0,20/03/2025,marzo-2025,5.0,2025-03-20 15:38:04.857809+00:00,Proyecto Aurora
nc_spent,2025-03-20T16:04:22.790878Z,900.0,20/03/2025,marzo-2025,9.0,2025-03-20 16:04:22.790878+00:00,Proyecto Aurora
nc_spent,2025-03-20T16:57:04.136464Z,900.0,20/03/2025,marzo-2025,9.0,2025-03-20 16:57:04.136464+00:00,Proyecto Aurora
nc_spent,2025-03-20T17:04:01.560034Z,900.0,20/03/2025,marzo-2025,9.0,2025-03-20 17:04:01.560034+00:00,Proyecto Aurora
nc_spent,2025-03-20T17:40:37.841002Z,500.0,20/03/2025,marzo-2025,5.0,2025-03-20 17:40:37.841002+00:00,Proyecto Aurora
nc_spent,2025-03-20T18:51:58.268332Z,1350.0,20/03/2025,marzo-2025,13.5,2025-03-20 18:51:58.268332+00:00,Proyecto Aurora
nc_spent,2025-03-20T18:57:33.67745Z,2500.0,20/03/2025,marzo-2025,25.0,2025-03-20 18:57:33.677450+00:00,Proyecto Aurora
nc_spent,2025-03-20T22:52:09.508446Z,3999.0,20/03/2025,marzo-2025,39.99,2025-03-20 22:52:09.508446+00:00,Proyecto Aurora
nc_spent,2025-03-20T22:52:23.607366Z,3999.0,20/03/2025,marzo-2025,39.99,2025-03-20 22:52:23.607366+00:00,Proyecto Aurora
nc_spent,2025-03-20T22:52:35.064873Z,3999.0,20/03/2025,marzo-2025,39.99,2025-03-20 22:52:35.064873+00:00,Proyecto Aurora
nc_spent,2025-03-20T22:54:05.519024Z,10000.0,20/03/2025,marzo-2025,100.0,2025-03-20 22:54:05.519024+00:00,Proyecto Aurora
nc_spent,2025-03-20T23:54:10.868387Z,500.0,20/03/2025,marzo-2025,5.0,2025-03-20 23:54:10.868387+00:00,Proyecto Aurora
nc_spent,2025-03-21T00:06:34.675399Z,900.0,21/03/2025,marzo-2025,9.0,2025-03-21 00:06:34.675399+00:00,Proyecto Aurora
nc_spent,2025-03-21T00:19:43.738752Z,1999.0,21/03/2025,marzo-2025,19.99,2025-03-21 00:19:43.738752+00:00,Proyecto Aurora
nc_spent,2025-03-21T00:31:21.984772Z,1999.0,21/03/2025,marzo-2025,19.99,2025-03-21 00:31:21.984772+00:00,Proyecto Aurora
nc_spent,2025-03-21T00:31:32.607526Z,1999.0,21/03/2025,marzo-2025,19.99,2025-03-21 00:31:32.607526+00:00,Proyecto Aurora
nc_spent,2025-03-21T00:43:48.778093Z,300.0,21/03/2025,marzo-2025,3.0,2025-03-21 00:43:48.778093+00:00,Proyecto Aurora
nc_spent,2025-03-21T01:16:47.213027Z,1999.0,21/03/2025,marzo-2025,19.99,2025-03-21 01:16:47.213027+00:00,Proyecto Aurora
nc_spent,2025-03-21T01:17:05.926946Z,1999.0,21/03/2025,marzo-2025,19.99,2025-03-21 01:17:05.926946+00:00,Proyecto Aurora
nc_spent,2025-03-21T01:17:38.778172Z,1999.0,21/03/2025,marzo-2025,19.99,2025-03-21 01:17:38.778172+00:00,Proyecto Aurora
nc_spent,2025-03-21T01:18:04.78243Z,1999.0,21/03/2025,marzo-2025,19.99,2025-03-21 01:18:04.782430+00:00,Proyecto Aurora
nc_spent,2025-03-21T02:10:45.023452Z,1999.0,21/03/2025,marzo-2025,19.99,2025-03-21 02:10:45.023452+00:00,Proyecto Aurora
nc_spent,2025-03-21T02:10:53.270944Z,1999.0,21/03/2025,marzo-2025,19.99,2025-03-21 02:10:53.270944+00:00,Proyecto Aurora
nc_spent,2025-03-21T02:11:01.753092Z,1999.0,21/03/2025,marzo-2025,19.99,2025-03-21 02:11:01.753092+00:00,Proyecto Aurora
nc_spent,2025-03-21T02:11:09.43553Z,1999.0,21/03/2025,marzo-2025,19.99,2025-03-21 02:11:09.435530+00:00,Proyecto Aurora
nc_spent,2025-03-21T04:57:59.755533Z,500.0,21/03/2025,marzo-2025,5.0,2025-03-21 04:57:59.755533+00:00,Proyecto Aurora
nc_spent,2025-03-21T06:03:23.387183Z,500.0,21/03/2025,marzo-2025,5.0,2025-03-21 06:03:23.387183+00:00,Proyecto Aurora
nc_spent,2025-03-21T06:34:23.44034Z,1350.0,21/03/2025,marzo-2025,13.5,2025-03-21 06:34:23.440340+00:00,Proyecto Aurora
nc_spent,2025-03-21T10:45:46.606297Z,100.0,21/03/2025,marzo-2025,1.0,2025-03-21 10:45:46.606297+00:00,Proyecto Aurora
nc_spent,2025-03-21T11:27:58.558409Z,300.0,21/03/2025,marzo-2025,3.0,2025-03-21 11:27:58.558409+00:00,Proyecto Aurora
nc_spent,2025-03-21T12:50:08.260277Z,300.0,21/03/2025,marzo-2025,3.0,2025-03-21 12:50:08.260277+00:00,Proyecto Aurora
nc_spent,2025-03-21T13:37:23.096971Z,500.0,21/03/2025,marzo-2025,5.0,2025-03-21 13:37:23.096971+00:00,Proyecto Aurora
nc_spent,2025-03-21T14:47:37.247543Z,2000.0,21/03/2025,marzo-2025,20.0,2025-03-21 14:47:37.247543+00:00,Proyecto Aurora
nc_spent,2025-03-21T15:34:06.027202Z,500.0,21/03/2025,marzo-2025,5.0,2025-03-21 15:34:06.027202+00:00,Proyecto Aurora
nc_spent,2025-03-21T16:01:29.438968Z,100.0,21/03/2025,marzo-2025,1.0,2025-03-21 16:01:29.438968+00:00,Proyecto Aurora
nc_spent,2025-03-21T20:24:35.198842Z,1999.0,21/03/2025,marzo-2025,19.99,2025-03-21 20:24:35.198842+00:00,Proyecto Aurora
nc_spent,2025-03-21T20:40:18.355125Z,500.0,21/03/2025,marzo-2025,5.0,2025-03-21 20:40:18.355125+00:00,Proyecto Aurora
nc_spent,2025-03-21T20:40:42.567546Z,2000.0,21/03/2025,marzo-2025,20.0,2025-03-21 20:40:42.567546+00:00,Proyecto Aurora
nc_spent,2025-03-21T21:20:37.775089Z,900.0,21/03/2025,marzo-2025,9.0,2025-03-21 21:20:37.775089+00:00,Proyecto Aurora
nc_spent,2025-03-21T22:49:10.59276Z,1999.0,21/03/2025,marzo-2025,19.99,2025-03-21 22:49:10.592760+00:00,Proyecto Aurora
nc_spent,2025-03-21T22:49:23.591317Z,1999.0,21/03/2025,marzo-2025,19.99,2025-03-21 22:49:23.591317+00:00,Proyecto Aurora
nc_spent,2025-03-21T22:49:34.904338Z,1999.0,21/03/2025,marzo-2025,19.99,2025-03-21 22:49:34.904338+00:00,Proyecto Aurora
nc_spent,2025-03-21T22:50:06.302459Z,1999.0,21/03/2025,marzo-2025,19.99,2025-03-21 22:50:06.302459+00:00,Proyecto Aurora
nc_spent,2025-03-21T22:50:21.687864Z,2000.0,21/03/2025,marzo-2025,20.0,2025-03-21 22:50:21.687864+00:00,Proyecto Aurora
nc_spent,2025-03-21T22:54:09.469108Z,1399.0,21/03/2025,marzo-2025,13.99,2025-03-21 22:54:09.469108+00:00,Proyecto Aurora
nc_spent,2025-03-21T23:02:33.387382Z,1399.0,21/03/2025,marzo-2025,13.99,2025-03-21 23:02:33.387382+00:00,Proyecto Aurora
nc_spent,2025-03-21T23:08:40.243925Z,1399.0,21/03/2025,marzo-2025,13.99,2025-03-21 23:08:40.243925+00:00,Proyecto Aurora
nc_spent,2025-03-21T23:11:08.961895Z,1499.0,21/03/2025,marzo-2025,14.99,2025-03-21 23:11:08.961895+00:00,Proyecto Aurora
nc_spent,2025-03-22T03:44:13.251071Z,900.0,22/03/2025,marzo-2025,9.0,2025-03-22 03:44:13.251071+00:00,Proyecto Aurora
nc_spent,2025-03-22T04:48:08.371981Z,1350.0,22/03/2025,marzo-2025,13.5,2025-03-22 04:48:08.371981+00:00,Proyecto Aurora
nc_spent,2025-03-22T05:57:10.338418Z,1999.0,22/03/2025,marzo-2025,19.99,2025-03-22 05:57:10.338418+00:00,Proyecto Aurora
nc_spent,2025-03-22T06:00:07.558783Z,1999.0,22/03/2025,marzo-2025,19.99,2025-03-22 06:00:07.558783+00:00,Proyecto Aurora
nc_spent,2025-03-22T06:34:48.01283Z,1399.0,22/03/2025,marzo-2025,13.99,2025-03-22 06:34:48.012830+00:00,Proyecto Aurora
nc_spent,2025-03-22T07:42:06.633512Z,499.0,22/03/2025,marzo-2025,4.99,2025-03-22 07:42:06.633512+00:00,Proyecto Aurora
nc_spent,2025-03-22T07:42:14.123739Z,2000.0,22/03/2025,marzo-2025,20.0,2025-03-22 07:42:14.123739+00:00,Proyecto Aurora
nc_spent,2025-03-22T08:10:49.988886Z,500.0,22/03/2025,marzo-2025,5.0,2025-03-22 08:10:49.988886+00:00,Proyecto Aurora
nc_spent,2025-03-22T10:52:49.004583Z,100.0,22/03/2025,marzo-2025,1.0,2025-03-22 10:52:49.004583+00:00,Proyecto Aurora
nc_spent,2025-03-22T11:05:39.330285Z,2499.0,22/03/2025,marzo-2025,24.99,2025-03-22 11:05:39.330285+00:00,Proyecto Aurora
nc_spent,2025-03-22T11:33:37.774832Z,1999.0,22/03/2025,marzo-2025,19.99,2025-03-22 11:33:37.774832+00:00,Proyecto Aurora
nc_spent,2025-03-22T11:36:13.099669Z,500.0,22/03/2025,marzo-2025,5.0,2025-03-22 11:36:13.099669+00:00,Proyecto Aurora
nc_spent,2025-03-22T14:09:42.818522Z,500.0,22/03/2025,marzo-2025,5.0,2025-03-22 14:09:42.818522+00:00,Proyecto Aurora
nc_spent,2025-03-22T14:29:03.83142Z,900.0,22/03/2025,marzo-2025,9.0,2025-03-22 14:29:03.831420+00:00,Proyecto Aurora
nc_spent,2025-03-22T14:51:47.810765Z,2000.0,22/03/2025,marzo-2025,20.0,2025-03-22 14:51:47.810765+00:00,Proyecto Aurora
nc_spent,2025-03-22T14:52:50.811092Z,500.0,22/03/2025,marzo-2025,5.0,2025-03-22 14:52:50.811092+00:00,Proyecto Aurora
nc_spent,2025-03-22T15:32:14.315593Z,500.0,22/03/2025,marzo-2025,5.0,2025-03-22 15:32:14.315593+00:00,Proyecto Aurora
nc_spent,2025-03-22T15:50:37.745489Z,300.0,22/03/2025,marzo-2025,3.0,2025-03-22 15:50:37.745489+00:00,Proyecto Aurora
nc_spent,2025-03-22T15:51:00.132836Z,300.0,22/03/2025,marzo-2025,3.0,2025-03-22 15:51:00.132836+00:00,Proyecto Aurora
nc_spent,2025-03-22T15:52:29.176871Z,300.0,22/03/2025,marzo-2025,3.0,2025-03-22 15:52:29.176871+00:00,Proyecto Aurora
nc_spent,2025-03-22T15:52:39.944526Z,300.0,22/03/2025,marzo-2025,3.0,2025-03-22 15:52:39.944526+00:00,Proyecto Aurora
nc_spent,2025-03-22T16:11:01.159285Z,1999.0,22/03/2025,marzo-2025,19.99,2025-03-22 16:11:01.159285+00:00,Proyecto Aurora
nc_spent,2025-03-22T16:22:41.205861Z,1000.0,22/03/2025,marzo-2025,10.0,2025-03-22 16:22:41.205861+00:00,Proyecto Aurora
nc_spent,2025-03-22T16:41:31.114277Z,300.0,22/03/2025,marzo-2025,3.0,2025-03-22 16:41:31.114277+00:00,Proyecto Aurora
nc_spent,2025-03-22T18:17:48.125717Z,2000.0,22/03/2025,marzo-2025,20.0,2025-03-22 18:17:48.125717+00:00,Proyecto Aurora
nc_spent,2025-03-22T18:17:58.984567Z,5000.0,22/03/2025,marzo-2025,50.0,2025-03-22 18:17:58.984567+00:00,Proyecto Aurora
nc_spent,2025-03-22T18:18:09.72805Z,1999.0,22/03/2025,marzo-2025,19.99,2025-03-22 18:18:09.728050+00:00,Proyecto Aurora
nc_spent,2025-03-22T18:20:37.471991Z,1999.0,22/03/2025,marzo-2025,19.99,2025-03-22 18:20:37.471991+00:00,Proyecto Aurora
nc_spent,2025-03-22T18:20:45.886215Z,1999.0,22/03/2025,marzo-2025,19.99,2025-03-22 18:20:45.886215+00:00,Proyecto Aurora
nc_spent,2025-03-22T18:20:54.244426Z,1999.0,22/03/2025,marzo-2025,19.99,2025-03-22 18:20:54.244426+00:00,Proyecto Aurora
nc_spent,2025-03-22T21:29:14.433465Z,500.0,22/03/2025,marzo-2025,5.0,2025-03-22 21:29:14.433465+00:00,Proyecto Aurora
nc_spent,2025-03-22T22:15:24.129151Z,900.0,22/03/2025,marzo-2025,9.0,2025-03-22 22:15:24.129151+00:00,Proyecto Aurora
nc_spent,2025-03-22T22:39:45.147649Z,500.0,22/03/2025,marzo-2025,5.0,2025-03-22 22:39:45.147649+00:00,Proyecto Aurora
nc_spent,2025-03-22T23:53:36.726414Z,900.0,22/03/2025,marzo-2025,9.0,2025-03-22 23:53:36.726414+00:00,Proyecto Aurora
nc_spent,2025-03-23T00:51:51.994185Z,699.0,23/03/2025,marzo-2025,6.99,2025-03-23 00:51:51.994185+00:00,Proyecto Aurora
nc_spent,2025-03-23T01:18:07.501071Z,900.0,23/03/2025,marzo-2025,9.0,2025-03-23 01:18:07.501071+00:00,Proyecto Aurora
nc_spent,2025-03-23T01:20:03.962578Z,500.0,23/03/2025,marzo-2025,5.0,2025-03-23 01:20:03.962578+00:00,Proyecto Aurora
nc_spent,2025-03-23T01:42:38.062605Z,500.0,23/03/2025,marzo-2025,5.0,2025-03-23 01:42:38.062605+00:00,Proyecto Aurora
nc_spent,2025-03-23T02:54:37.22195Z,1399.0,23/03/2025,marzo-2025,13.99,2025-03-23 02:54:37.221950+00:00,Proyecto Aurora
nc_spent,2025-03-23T03:01:43.050006Z,999.0,23/03/2025,marzo-2025,9.99,2025-03-23 03:01:43.050006+00:00,Proyecto Aurora
nc_spent,2025-03-23T03:04:10.641766Z,500.0,23/03/2025,marzo-2025,5.0,2025-03-23 03:04:10.641766+00:00,Proyecto Aurora
nc_spent,2025-03-23T03:08:49.010497Z,500.0,23/03/2025,marzo-2025,5.0,2025-03-23 03:08:49.010497+00:00,Proyecto Aurora
nc_spent,2025-03-23T03:18:08.976246Z,1999.0,23/03/2025,marzo-2025,19.99,2025-03-23 03:18:08.976246+00:00,Proyecto Aurora
nc_spent,2025-03-23T03:19:45.678646Z,1000.0,23/03/2025,marzo-2025,10.0,2025-03-23 03:19:45.678646+00:00,Proyecto Aurora
nc_spent,2025-03-23T06:06:34.799376Z,500.0,23/03/2025,marzo-2025,5.0,2025-03-23 06:06:34.799376+00:00,Proyecto Aurora
nc_spent,2025-03-23T06:25:56.912875Z,500.0,23/03/2025,marzo-2025,5.0,2025-03-23 06:25:56.912875+00:00,Proyecto Aurora
nc_spent,2025-03-23T06:37:00.417973Z,500.0,23/03/2025,marzo-2025,5.0,2025-03-23 06:37:00.417973+00:00,Proyecto Aurora
nc_spent,2025-03-23T06:50:26.753767Z,900.0,23/03/2025,marzo-2025,9.0,2025-03-23 06:50:26.753767+00:00,Proyecto Aurora
nc_spent,2025-03-23T06:57:25.778037Z,500.0,23/03/2025,marzo-2025,5.0,2025-03-23 06:57:25.778037+00:00,Proyecto Aurora
nc_spent,2025-03-23T08:43:26.713676Z,500.0,23/03/2025,marzo-2025,5.0,2025-03-23 08:43:26.713676+00:00,Proyecto Aurora
nc_spent,2025-03-23T08:44:58.580468Z,500.0,23/03/2025,marzo-2025,5.0,2025-03-23 08:44:58.580468+00:00,Proyecto Aurora
nc_spent,2025-03-23T09:26:40.766862Z,2499.0,23/03/2025,marzo-2025,24.99,2025-03-23 09:26:40.766862+00:00,Proyecto Aurora
nc_spent,2025-03-23T10:12:34.644969Z,2000.0,23/03/2025,marzo-2025,20.0,2025-03-23 10:12:34.644969+00:00,Proyecto Aurora
nc_spent,2025-03-23T11:54:51.2847Z,500.0,23/03/2025,marzo-2025,5.0,2025-03-23 11:54:51.284700+00:00,Proyecto Aurora
nc_spent,2025-03-23T13:43:04.073773Z,2000.0,23/03/2025,marzo-2025,20.0,2025-03-23 13:43:04.073773+00:00,Proyecto Aurora
nc_spent,2025-03-23T14:30:06.184062Z,900.0,23/03/2025,marzo-2025,9.0,2025-03-23 14:30:06.184062+00:00,Proyecto Aurora
nc_spent,2025-03-23T15:23:10.731603Z,2000.0,23/03/2025,marzo-2025,20.0,2025-03-23 15:23:10.731603+00:00,Proyecto Aurora
nc_spent,2025-03-23T15:45:35.454864Z,1350.0,23/03/2025,marzo-2025,13.5,2025-03-23 15:45:35.454864+00:00,Proyecto Aurora
